USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010102 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a2e4b00b291cd6a38f,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a2e4b00b291cd6a38f,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010102_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:30.410-07:00,2018-01-12T05:18:42.614-07:00,27311645,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010102_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010102_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010103 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a2e4b00b291cd6a394,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a2e4b00b291cd6a394,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010103_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:34.022-07:00,2018-01-12T05:18:42.760-07:00,58353868,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010103_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010103_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010104 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a2e4b00b291cd6a399,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a2e4b00b291cd6a399,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010104_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:32.262-07:00,2018-01-12T05:18:42.987-07:00,11468285,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010104_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010104_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010105 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a3e4b00b291cd6a39c,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a3e4b00b291cd6a39c,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010105_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:35.783-07:00,2018-01-12T05:18:43.374-07:00,24095922,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010105_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010105_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010106 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a3e4b00b291cd6a39f,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a3e4b00b291cd6a39f,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010106_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:38.461-07:00,2018-01-12T05:18:43.543-07:00,14216045,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010106_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010106_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010107 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a3e4b00b291cd6a3a1,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a3e4b00b291cd6a3a1,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010107_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:40.256-07:00,2018-01-12T05:18:43.746-07:00,19039565,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010107_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010107_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010204 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a3e4b00b291cd6a3a3,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a3e4b00b291cd6a3a3,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010204_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:42.072-07:00,2018-01-12T05:18:43.894-07:00,35151963,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010204_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010204_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010205 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a3cf642e4b0d05ee8b8d96a,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a3cf642e4b0d05ee8b8d96a,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010205_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:24.729-07:00,2017-12-22T05:10:42.041-07:00,15753646,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010205_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010205_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010206 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a4e4b00b291cd6a3a6,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a4e4b00b291cd6a3a6,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010206_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:43.929-07:00,2018-01-12T05:18:44.286-07:00,15944921,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010206_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010206_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010207 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a4e4b00b291cd6a3a8,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a4e4b00b291cd6a3a8,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010207_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:47.529-07:00,2018-01-12T05:18:44.424-07:00,32707660,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010207_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010207_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010208 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a4e4b00b291cd6a3aa,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a4e4b00b291cd6a3aa,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010208_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:45.728-07:00,2018-01-12T05:18:44.575-07:00,22745825,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010208_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010208_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
USGS National Hydrography Dataset Best Resolution (NHD) for Hydrological Unit (HU) 8 - 19010209 (published 20231220) FileGDB,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches [...],5a58a7a4e4b00b291cd6a3ac,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/5a58a7a4e4b00b291cd6a3ac,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/hydrography/nhd/best_resolution/filegdb101/NHD_H_19010209_HU8_GDB.xml,2023-12-20,2023-12-20T23:36:49.297-07:00,2018-01-12T05:18:44.782-07:00,12579986,HU-8 Subbasin,FileGDB,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010209_HU8_GDB.zip,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Hydrography/NHD/HU8/GDB/NHD_H_19010209_HU8_GDB.jpg,,,,,,The National Hydrography Dataset (NHD) is a feature-based database that interconnects and uniquely identifies the stream segments or reaches that make up the nation's surface water drainage system. NHD data was originally developed at 1:100000-scale and exists at that scale for the whole country. This high-resolution NHD generally developed at 1:24000/1:12000 scale adds detail to the original 1:100000-scale NHD. (Data for Alaska Puerto Rico and the Virgin Islands was developed at high-resolution not 1:100000 scale.) Local resolution NHD is being developed where partners and data exist. The NHD contains reach codes for networked features flow direction names and centerline representations for areal water bodies. Reaches are also defined on waterbodies and the approximate shorelines of the Great Lakes the Atlantic and Pacific Oceans and the Gulf of Mexico. The NHD also incorporates the National Spatial Data Infrastructure framework criteria established by the Federal Geographic Data Committee.,processingUrl,2023-12-21
